,job_title,company_name,company_page,location,job_type,skills
720,"Data Tech Lead, UAE",Jobs via eFinancialCareers -,https://wuzzuf.net/jobs/careers/Jobs via eFinancialCareers-Kuwait-109028,"Dubai, United Arab Emirates",Full Time,"['IT/Software Development', 'Marketing/PR/Advertising', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'sales', 'marketing', 'software development', 'management', 'sql']"
721,IT Specialist,Ibn Sina Pharma -,https://wuzzuf.net/jobs/careers/Ibn-Sina-Pharma-Egypt-7249,"Heliopolis, Cairo, Egypt",Full Time / On-site,"['Entry Level', '1 - 2 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'CCNA', 'computer', 'Computer Science', 'Engineering', 'English', 'Information Technology (IT)', 'Maintenance', 'MCSA']"
722,Senior Mechanical Engineer - Design,Syska Hennessy Group -,https://wuzzuf.net/jobs/careers/Syska Hennessy Group-United Arab Emirates-101705,"Dubai, United Arab Emirates",Full Time,"['IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'Engineering', 'Mechanical Engineering', 'Information Technology (IT)', 'Computer Science', 'Software Engineering', 'Electrical Engineering', 'Software Development']"
723,Radio System Engineer,Thales -,https://wuzzuf.net/jobs/careers/Thales-Egypt-99777,"Dubai, United Arab Emirates",Full Time,"['Not specified', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Engineering', 'Computer Engineering', 'Installation', 'Linux', 'Maintenance']"
724,Lab Supervisor - Mechanical,Universities of Canada in Egypt -,https://wuzzuf.net/jobs/careers/Universities-of-Canada-in-Egypt-9537,"New Capital, Cairo, Egypt",Full Time / On-site,"['1 - 3 Yrs of Exp', 'Engineering - Mechanical/Electrical', 'Engineering - Other', 'Lab', 'Mechanical Engineering']"
725,Civil Technical office,Safoury Development -,https://wuzzuf.net/jobs/careers/Safoury Development-Egypt-102607,"6th of October, Giza, Egypt",Full Time / On-site,"['5 - 7 Yrs of Exp', 'Engineering - Construction/Civil/Architecture', 'Civil', 'Civil Engineering', 'Engineering', 'AutoCAD', 'QS']"
726,Senior Frontend Developer - Fully Remote Job,Confidential -,,"Cairo, Egypt",Full Time / Remote,"['3 - 8 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Other', 'CSS3', 'Computer Science', 'Software Development', 'Software Engineering', 'front-end', 'HTML5', 'Information Technology (IT)']"
727,Purchase Manager Engineering Capex & MRO,Saudia Dairy & Foodstuff Company (SADAFCO) -,https://wuzzuf.net/jobs/careers/Saudia Dairy & Foodstuff Company (SADAFCO)-Saudi Arabia-104562,"Makkah, Saudi Arabia",Full Time,"['Engineering - Construction/Civil/Architecture', 'Purchasing/Procurement', 'Engineering - Mechanical/Electrical', 'engineering', 'mechanical engineering', 'purchasing', 'procurement', 'supply chain', 'microsoft office', 'english']"
728,Senior Android Engineer (Mobile Banking),Jobs via eFinancialCareers -,https://wuzzuf.net/jobs/careers/Jobs via eFinancialCareers-Kuwait-109028,"Doha, Qatar",Full Time,"['IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'Engineering', 'Information Technology (IT)', 'Computer Science', 'Software Development', 'Software Engineering', 'Computer Engineering', 'Mechanical Engineering']"
729,Data Entry-Full Time-Remote,Constructive Consultants -,https://wuzzuf.net/jobs/careers/Constructive Consultants-Qatar-109025,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Accounting/Finance', 'IT/Software Development', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'microsoft office', 'software development', 'data entry', 'software', 'communication skills']"
730,Work-From-Home Data Entry Positions (Entry Level),Constructive Consultants -,https://wuzzuf.net/jobs/careers/Constructive Consultants-Qatar-109025,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'IT/Software Development', 'Sales/Retail', 'Engineering - Telecom/Technology', 'microsoft office', 'information technology (it)', 'sales', 'computer science', 'data entry', 'communication skills', 'management']"
731,Remote Data Entry Assistant– Work From Home,Constructive Consultants -,https://wuzzuf.net/jobs/careers/Constructive Consultants-Qatar-109025,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'computer science', 'information technology (it)', 'customer service', 'administration', 'data entry', 'communication skills', 'software']"
732,Senior PHP Developer,Confidential -,,"Heliopolis, Cairo, Egypt",Full Time / On-site,"['3 - 5 Yrs of Exp', 'IT/Software Development', 'Computer Science', 'developer', 'Information Technology (IT)', 'PHP developer', 'PHP', 'senior', 'Software Development', 'Software Engineering', 'Python']"
733,"Technical Specialist, Tier 1",RISEUP (Endemag for Administrative Skills Development) -,https://wuzzuf.net/jobs/careers/RISEUP--Endemag-for-Administrative-Skills-Development--Egypt-51380,"Giza, Egypt",Full Time / Hybrid,"['5 - 8 Yrs of Exp', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Customer support engineer', 'Technical Support', 'Helpdesk support', 'Support', 'IT', 'technical']"
734,Software Engineer -  UAE,Yeah! Global -,https://wuzzuf.net/jobs/careers/Yeah! Global-Egypt-101756,"Dubai, United Arab Emirates",Full Time,"['Entry Level', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Information Technology (IT)', 'Computer Science', 'Software Development', 'Software Engineering', 'Engineering', 'Computer Engineering', 'Software']"
735,Immediate Opening (Remote Data Entry Operator),Artevist -,https://wuzzuf.net/jobs/careers/Artevist-Saudi Arabia-106918,"Dubai, United Arab Emirates",Full Time,"['Not specified', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'customer service', 'information technology (it)', 'computer science', 'customer care', 'communication skills', 'management', 'communication']"
736,Immediate Opening (Remote Data Entry Operator),WXSYS Corporation -,https://wuzzuf.net/jobs/careers/WXSYS Corporation-Qatar-107933,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Customer Service/Support', 'IT/Software Development', 'Engineering - Telecom/Technology', 'customer service', 'information technology (it)', 'computer science', 'customer care', 'communication skills', 'management', 'communication']"
737,Electrical Maintenance Manager (Ceramic and Porcelain Tiles Production),Al Omaraa Group for Ceramic and Porcelain Production -,https://wuzzuf.net/jobs/careers/Porcelain-Majestic-Egypt-64798,"10th of Ramadan City, Cairo, Egypt",Full Time / On-site,"['Manager', '10+ Yrs of Exp', 'Installation/Maintenance/Repair', 'Manufacturing/Production', 'Engineering - Mechanical/Electrical', 'Electrical', 'Electrical Engineering', 'Engineering', 'Maintenance', 'Operations', 'Repair', 'Troubleshooting']"
738,Mechanical Maintenance Manager (Ceramic and Porcelain Tiles Production),Al Omaraa Group for Ceramic and Porcelain Production -,https://wuzzuf.net/jobs/careers/Porcelain-Majestic-Egypt-64798,"10th of Ramadan City, Cairo, Egypt",Full Time / On-site,"['Manager', '10+ Yrs of Exp', 'Installation/Maintenance/Repair', 'Manufacturing/Production', 'Engineering - Mechanical/Electrical', 'Engineering', 'Maintenance', 'Mechanical Engineering', 'Production', 'Repair', 'Spare Parts', 'Troubleshooting']"
739,Pre-Sales Engineer (Systems Engineer) - Turkey,Qumulo -,https://wuzzuf.net/jobs/careers/Qumulo-Qatar-110071,"Doha, Qatar",Full Time,"['Entry Level', 'Sales/Retail', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'Sales', 'Sales Skills', 'Engineering', 'Sales Target', 'Electrical Engineering', 'Mechanical Engineering', 'Customer Service']"
740,IT Manager,Intouch CX  -,https://wuzzuf.net/jobs/careers/Intouch-CX-Egypt-95363,"Maadi, Cairo, Egypt",Full Time / On-site,"['Manager', '3+ Yrs of Exp', 'IT/Software Development', 'Project/Program Management', 'Engineering - Telecom/Technology', 'Computer Science', 'Administration', 'Analysis', 'computer', 'Computer Engineering', 'Computer Hardware', 'English']"
741,Ceramic and Porcelain Tile Factory Manager,Al Omaraa Group for Ceramic and Porcelain Production -,https://wuzzuf.net/jobs/careers/Porcelain-Majestic-Egypt-64798,"10th of Ramadan City, Cairo, Egypt",Full Time / On-site,"['Manager', '20+ Yrs of Exp', 'Operations/Management', 'Manufacturing/Production', 'Engineering - Mechanical/Electrical', 'Mechanical Engineering', 'Factory Management', 'Continuous improvement', 'health and safety', 'ceramics', 'porcelain tiles', 'ceramic tiles']"
742,Remote Data Entry Assistant– Work From Home,Campfire Consulting -,https://wuzzuf.net/jobs/careers/Campfire Consulting-United Arab Emirates-109209,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'computer science', 'information technology (it)', 'customer service', 'administration', 'data entry', 'communication skills', 'software']"
743,Senior Systems Engineer - HPC,Core42 -,https://wuzzuf.net/jobs/careers/Core42-United Arab Emirates-100007,"Dubai, United Arab Emirates",Full Time,"['IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'Engineering', 'Information Technology (IT)', 'Computer Science', 'Software Engineering', 'Software Development', 'Computer Engineering', 'Electrical Engineering']"
744,Remote Online Data Entry Clerk Needed,netMercs Group -,https://wuzzuf.net/jobs/careers/netMercs Group-Qatar-109097,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'data entry', 'administration', 'typing', 'software', 'communication']"
745,Full-Time Remote Data Entry Assistant,netMercs Group -,https://wuzzuf.net/jobs/careers/netMercs Group-Qatar-109097,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Accounting/Finance', 'IT/Software Development', 'Engineering - Telecom/Technology', 'information technology (it)', 'computer science', 'microsoft office', 'accounting', 'data entry', 'communication skills', 'software']"
746,(Remote) Data Entry Clerk (Flexible Work Hours),ChangePath Consulting -,https://wuzzuf.net/jobs/careers/ChangePath Consulting-United Arab Emirates-109181,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'certifications', 'career', 'databases', 'specializing', 'skills']"
747,Software Development Engineer (Frontend),InvestSky | Social Investing -,https://wuzzuf.net/jobs/careers/InvestSky | Social Investing-Saudi Arabia-109283,"Dubai, United Arab Emirates",Full Time,"['Entry Level', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Software Development', 'Software Engineering', 'Engineering', 'Computer Engineering', 'javaScript']"
748,Software Development Engineer (Backend),InvestSky | Social Investing -,https://wuzzuf.net/jobs/careers/InvestSky | Social Investing-Saudi Arabia-109283,"Dubai, United Arab Emirates",Full Time,"['Entry Level', 'IT/Software Development', 'Quality', 'Engineering - Telecom/Technology', 'Computer Science', 'Information Technology (IT)', 'Software Development', 'Software Engineering', 'Engineering', 'Computer Engineering', 'javaScript']"
749,IT Specialist - Sokhna,Confidential -,,"Ain Sokhna, Suez, Egypt",Full Time / On-site,"['3+ Yrs of Exp', 'Installation/Maintenance/Repair', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Install', 'CCNA', 'CCNA Voice', 'SQL Server', 'Troubleshoot', 'Maintenance', 'Information Technology (IT)']"
750,Sustainability Engineer I/II,American Bureau of Shipping (ABS) -,https://wuzzuf.net/jobs/careers/American Bureau of Shipping (ABS)-Saudi Arabia-100549,"Riyadh, Saudi Arabia",Full Time,"['Entry Level', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'computer science', 'engineering', 'information technology (it)', 'sql', 'mechanical engineering', 'management', 'quality']"
751,(Remote) Data Entry Clerk (Flexible Work Hours),Freedom Cleaning and Carpentry -,https://wuzzuf.net/jobs/careers/Freedom Cleaning and Carpentry-United Arab Emirates-109543,"Riyadh, Saudi Arabia",Full Time,"['Not specified', 'Administration', 'IT/Software Development', 'Engineering - Telecom/Technology', 'certifications', 'databases', 'skills', 'proficiency', 'duties']"
752,Water Expert Consultant,Exco Egypt -,https://wuzzuf.net/jobs/careers/-104843,"Nasr City, Cairo, Egypt",Full Time / On-site,"['Manager', '15+ Yrs of Exp', 'Strategy/Consulting', 'Engineering - Other', 'Water Treatment', 'Water Filtration', 'Engineering', 'Project Management']"
753,BIM Manager,Setec Egypte -,https://wuzzuf.net/jobs/careers/FCBM-1635,"Heliopolis, Cairo, Egypt",Full Time / On-site,"['Manager', '8 - 12 Yrs of Exp', 'Engineering - Construction/Civil/Architecture', 'Project/Program Management', 'Architecture', 'BIM', 'Design', 'Engineering', 'Leadership', 'Project Management', 'Navisworks', 'Revit']"
754,Project Manager,Summit Technology Solutions -,https://wuzzuf.net/jobs/careers/Summit-Technology-Solutions-Egypt-2404,"Katameya, Cairo, Egypt",Full Time / On-site,"['2 - 3 Yrs of Exp', 'Project/Program Management', 'Engineering - Telecom/Technology', 'Engineering - Mechanical/Electrical', 'Engineering', 'Electrical Engineering', 'Computer Science', 'Communication Skills', 'Project Management', 'Management', 'Office Management']"
755,Senior Full Stack Developer,Salem Ventures -,https://wuzzuf.net/jobs/careers/Salem-Capital-Egypt-71017,"Maadi, Cairo, Egypt",Full Time / On-site,"['4 - 6 Yrs of Exp', 'IT/Software Development', 'Engineering - Telecom/Technology', 'Computer Science', 'Full Stack', 'senior', 'Information Technology (IT)', 'Software Development', 'Software Engineering', 'Mobile Apps Development', 'front and back end']"
756,Product Owner,Dimofinf Operations Center -,https://wuzzuf.net/jobs/careers/Dimofinf-Operations-Center-Egypt-56,"Nasr City, Cairo, Egypt",Full Time / Hybrid,"['3 - 6 Yrs of Exp', 'IT/Software Development', 'Project/Program Management', 'Engineering - Telecom/Technology', 'Computer Science', 'Agile', 'Engineering', 'JIRA', 'Product', 'Product Management', 'Project Management']"
757,Plant Manager,Confidential -,,"6th of October, Giza, Egypt",Full Time / On-site,"['Senior Management', '10 - 12 Yrs of Exp', 'Operations/Management', 'Manufacturing/Production', 'Engineering - Mechanical/Electrical', 'Manufacturing', 'Plant Manager', 'Management', 'Engineering', 'Production', 'Automotive Spare Parts']"
758,Senior Architect ( Detailed Design),Cosmos -,https://wuzzuf.net/jobs/careers/Cosmos-Egypt-10234,"Sheraton, Cairo, Egypt",Full Time / On-site,"['7 - 15 Yrs of Exp', 'Engineering - Construction/Civil/Architecture', 'Architecture Engineering', 'Design', 'Drafting', 'Architecture', 'Engineering', 'Revit']"
759,Warehouse Manager,MATGR For Engineering And Trading -,https://wuzzuf.net/jobs/careers/MATGR-For-Engineering-And-Trading-Egypt-16607,"New Cairo, Cairo, Egypt",Full Time / On-site,"['Manager', '8 - 12 Yrs of Exp', 'Logistics/Supply Chain', 'Operations/Management', 'Manufacturing/Production', 'Automotive', 'Warehouse Management', 'Engineering', 'Supply Chain', 'Warehousing', 'Manufacturing', 'Logistics']"
